Wall time,Step,Value
1645997142.0773015,1158655,4.2100000428035855e-05
1645997153.7366798,1159412,4.205000004731119e-05
1645997165.4986923,1160124,4.199999966658652e-05
1645997229.825132,1163038,4.184999852441251e-05
1645997267.3235083,1164291,4.180000178166665e-05
1645997281.9887824,1165228,4.175000140094198e-05
1645997327.1990993,1168103,4.160000025876798e-05
1645997590.149613,1180295,4.099999932805076e-05
1645997635.1692424,1183292,4.084999818587676e-05
1645997686.3687341,1185479,4.075000106240623e-05
1645997698.2096524,1186187,4.070000068168156e-05
1645997749.4460816,1188297,4.059999992023222e-05
1645997761.5193653,1189052,4.054999953950755e-05
1645997828.9116626,1192298,4.039999839733355e-05
1645997878.8588395,1195647,4.025000089313835e-05
1645997908.4150612,1196299,4.020000051241368e-05
1645997921.6105812,1197156,4.015000013168901e-05
1645997942.5016673,1198633,4.0099999750964344e-05
1645997954.2002332,1199364,4.0049999370239675e-05
1645997965.8975039,1200097,3.9999998989515007e-05
1645998005.7837088,1201562,3.994999860879034e-05
1645998017.6513903,1202348,3.989999822806567e-05
1645998066.1534872,1204301,3.980000110459514e-05
1645998092.8886797,1206017,3.97000003431458e-05
1645998113.651634,1207443,3.9649999962421134e-05
1645998165.4824328,1209657,3.95499992009718e-05
1645998189.0631196,1211161,3.944999843952246e-05
1645998240.6202135,1213263,3.935000131605193e-05
1645998261.445027,1214690,3.930000093532726e-05
1645998273.1391559,1215390,3.925000055460259e-05
1645998284.8932445,1216113,3.9200000173877925e-05
1645998324.9044702,1217588,3.9149999793153256e-05
1645998336.7292492,1218334,3.909999941242859e-05
1645998411.9143887,1222014,3.890000152750872e-05
1645998509.1013284,1227068,3.864999962388538e-05
1645998546.2156956,1228307,3.859999924316071e-05
1645998582.6232138,1230698,3.849999848171137e-05
1645998594.8667939,1231441,3.845000173896551e-05
1645998670.951943,1235061,3.825000021606684e-05
1645998708.4668975,1236309,3.819999983534217e-05
1645998722.6373148,1237244,3.81499994546175e-05
1645998755.3426156,1239419,3.804999869316816e-05
1645998818.6343486,1242234,3.7900001188972965e-05
1645998882.2708066,1245141,3.775000004679896e-05
1645998914.604475,1247332,3.764999928534962e-05
1645998965.6565251,1249568,3.7549998523900285e-05
1645998977.212662,1250343,3.7500001781154424e-05
1645999025.0779421,1252313,3.740000101970509e-05
1645999039.5101233,1253237,3.735000063898042e-05
1645999082.739881,1256077,3.719999949680641e-05
1645999122.5094404,1257566,3.7149999116081744e-05
1645999133.7911224,1258250,3.7099998735357076e-05
1645999183.6406958,1260315,3.7000001611886546e-05
1645999196.2831945,1261145,3.695000123116188e-05
1645999216.7746103,1262597,3.690000085043721e-05
1645999239.6318026,1264081,3.680000008898787e-05
1645999279.402792,1265572,3.6749999708263204e-05
1645999290.795205,1266324,3.6699999327538535e-05
1645999302.2683349,1267058,3.6649998946813866e-05
1645999339.5112708,1268317,3.65999985660892e-05
1645999353.1399088,1269173,3.654999818536453e-05
1645999447.5937028,1274302,3.6299999919719994e-05
1645999468.0664937,1275720,3.6249999538995326e-05
1645999509.97923,1277205,3.614999877754599e-05
1645999592.870379,1281496,3.595000089262612e-05
1645999604.3860507,1282253,3.590000051190145e-05
1645999653.9581323,1284321,3.5799999750452116e-05
1645999710.3304725,1288059,3.559999822755344e-05
1645999762.2416813,1290310,3.550000110408291e-05
1645999811.4855154,1292323,3.5400000342633575e-05
1645999846.5224378,1294700,3.529999958118424e-05
1645999858.3478174,1295433,3.524999920045957e-05
1645999870.0752392,1296199,3.51999988197349e-05
1645999910.068848,1297649,3.514999843901023e-05
1645999933.57938,1299104,3.50500013155397e-05
1646000006.018406,1302655,3.49000001733657e-05
1646000017.7232172,1303381,3.484999979264103e-05
1646000069.5218525,1305557,3.474999903119169e-05
1646000081.3198254,1306275,3.469999865046702e-05
1646000093.055461,1307017,3.4649998269742355e-05
1646000144.8221714,1309215,3.4550001146271825e-05
1646000229.4725041,1313617,3.434999962337315e-05
1646000252.9393468,1315057,3.4249998861923814e-05
1646000290.2313814,1316329,3.4199998481199145e-05
